bin,scheme,brand,card_type,is_prepaid,country,bank_name,created_at
45710167,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710168,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710169,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710170,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710171,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710172,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710173,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710174,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710175,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710176,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710177,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710178,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710179,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710180,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710181,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710182,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710183,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710184,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710185,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710186,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710187,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710190,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710194,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710198,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710200,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710216,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710220,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710222,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710225,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710227,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710233,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710238,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710239,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710241,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710242,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710246,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710247,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710248,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710249,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710250,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710252,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710254,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710255,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710258,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710259,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710260,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710261,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710263,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710264,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710265,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710266,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710268,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710270,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710271,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710272,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710274,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710275,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710276,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710280,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710283,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710284,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710294,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710297,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710301,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710303,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710306,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710307,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710308,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710309,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710311,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710312,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710314,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710315,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710319,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710320,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710321,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710322,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710327,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710329,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710333,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710336,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710337,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710338,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710339,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710341,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710342,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710343,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710344,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710345,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710346,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710352,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710354,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710373,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710378,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710379,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710385,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710388,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710390,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710392,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710393,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710400,visa,Visa/Dankort,debit,,DK,Lån og Spar Bank,1999-01-08 04:05:06
45710404,visa,Visa/Dankort,debit,,DK,Lån og Spar Bank,1999-01-08 04:05:06
45710418,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710421,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710424,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710429,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710434,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710435,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710440,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710443,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710452,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710454,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710455,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710465,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710467,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710468,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710469,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710470,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710473,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710480,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710482,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
457105,visa,,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710516,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710517,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710518,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710519,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710520,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710521,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710522,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710523,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710524,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710525,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710526,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710533,visa,Visa/Dankort,debit,,DK,Dragsholm Sparekasse,1999-01-08 04:05:06
45710534,visa,Visa/Dankort,debit,,DK,Dragsholm Sparekasse,1999-01-08 04:05:06
45710535,visa,Visa/Dankort,debit,,DK,Dragsholm Sparekasse,1999-01-08 04:05:06
45710536,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710537,visa,Visa/Dankort,debit,,DK,Dragsholm Sparekasse,1999-01-08 04:05:06
45710539,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710540,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710541,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710542,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710543,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710544,visa,Visa/Dankort,debit,,DK,Refsnæs Sparekasse,1999-01-08 04:05:06
45710545,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710547,visa,Visa/Dankort,debit,,DK,Dragsholm Sparekasse,1999-01-08 04:05:06
45710548,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710561,visa,Visa/Dankort,debit,,DK,FS Bank,1999-01-08 04:05:06
45710562,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710570,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45710571,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710573,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710575,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710577,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710579,visa,Visa/Dankort,debit,,DK,Den Lille Bikube,1999-01-08 04:05:06
45710580,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710581,visa,Visa/Dankort,debit,,DK,Sydbank A/S ,1999-01-08 04:05:06
45710582,visa,Visa/Dankort,debit,,DK,Ikano Bank,1999-01-08 04:05:06
45710586,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710587,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45710588,visa,Visa/Dankort,debit,,DK,Sydbank A/S ,1999-01-08 04:05:06
45710600,visa,Visa/Dankort,debit,,DK,,1999-01-08 04:05:06
45710601,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710603,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710604,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710605,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710607,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710608,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710612,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710614,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710616,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710619,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710622,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710624,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710629,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710630,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710631,visa,Visa/Dankort,debit,,DK,Møns Bank,1999-01-08 04:05:06
45710634,visa,Visa/Dankort,debit,,DK,Snesere Sogns Spare- og Laanekasse,1999-01-08 04:05:06
45710637,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710644,visa,Visa/Dankort,debit,,DK,Møns Bank,1999-01-08 04:05:06
45710646,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710647,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710648,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710650,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710653,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710654,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710655,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710657,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710658,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710659,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710660,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710661,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710670,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710672,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710674,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710675,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710677,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710678,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710681,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710682,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710683,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710684,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710685,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710686,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710687,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710688,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710689,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710691,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710692,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710693,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710694,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710696,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710697,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710704,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710705,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45710706,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710708,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710710,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710711,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710712,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710713,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710719,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710725,visa,Visa/Dankort,debit,,DK,FS Bank,1999-01-08 04:05:06
45710735,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710740,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710745,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710750,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710751,visa,Visa/Dankort,debit,,DK,FS Bank,1999-01-08 04:05:06
45710755,visa,Visa/Dankort,debit,,DK,Middelfart Sparekasse,1999-01-08 04:05:06
45710756,visa,Visa/Dankort,debit,,DK,Middelfart Sparekasse,1999-01-08 04:05:06
45710757,visa,Visa/Dankort,debit,,DK,Middelfart Sparekasse,1999-01-08 04:05:06
45710758,visa,Visa/Dankort,debit,,DK,Middelfart Sparekasse,1999-01-08 04:05:06
45710759,visa,Visa/Dankort,debit,,DK,Middelfart Sparekasse,1999-01-08 04:05:06
45710762,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710763,visa,Visa/Dankort,debit,,DK,FS Bank,1999-01-08 04:05:06
45710766,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710773,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710774,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710775,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710776,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710784,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710785,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710787,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710788,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710790,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710791,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710798,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
457108,visa,,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710800,visa,Visa/Dankort,debit,,DK,Flemløse Sparekasse,1999-01-08 04:05:06
45710802,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710808,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710809,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710810,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710811,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710812,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710813,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710814,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710815,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710816,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710817,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710818,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710819,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710820,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710821,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710823,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710824,visa,Visa/Dankort,debit,,DK,FS Bank,1999-01-08 04:05:06
45710825,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710828,visa,Visa/Dankort,debit,,DK,Sparekassen Fyn ,1999-01-08 04:05:06
45710831,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710834,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710837,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710839,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710844,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710847,visa,Visa/Dankort,debit,,DK,Rise Spare- og Lånekasse,1999-01-08 04:05:06
45710850,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710852,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710854,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45710860,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710861,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710862,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710863,visa,Visa/Dankort,debit,,DK,Fynske Bank ,1999-01-08 04:05:06
45710866,visa,Visa/Dankort,debit,,DK,Sparekassen Kronjylland,1999-01-08 04:05:06
45710867,visa,Visa/Dankort,debit,,DK,Den Jyske Sparekasse,1999-01-08 04:05:06
45710868,visa,Visa/Dankort,debit,,DK,Den Jyske Sparekasse,1999-01-08 04:05:06
45710870,visa,Visa/Dankort,debit,,DK,Den Jyske Sparekasse,1999-01-08 04:05:06
45710872,visa,Visa/Dankort,debit,,DK,Den Jyske Sparekasse,1999-01-08 04:05:06
45710873,visa,Visa/Dankort,debit,,DK,Den Jyske Sparekasse,1999-01-08 04:05:06
45710875,visa,Visa/Dankort,debit,,DK,Ingeniørernes Pensionsbank,1999-01-08 04:05:06
45710877,visa,Visa/Dankort,debit,,DK,Middelfart Sparekasse,1999-01-08 04:05:06
45710878,visa,Visa/Dankort,debit,,DK,Middelfart Sparekasse,1999-01-08 04:05:06
45710880,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710883,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710888,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710890,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710891,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710892,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710893,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710894,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710895,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710896,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710897,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710898,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710899,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45710901,visa,Visa/Dankort,debit,,DK,Unknown,1999-01-08 04:05:06
45710903,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710904,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710905,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710906,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710907,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710908,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710909,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710910,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710913,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710914,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710917,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710922,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710924,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710925,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710928,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710930,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710933,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710939,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710940,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45710941,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
